community_area,year,ward,n_requests,n_closed,share_closed,n_open,share_open,median_ttc_hours,p75_ttc_hours,mean_ttc_hours,median_age_open_hours,p75_age_open_hours,pct_closed_24h,pct_closed_72h,pct_closed_7d,pct_closed_30d,small_n_requests,small_n_closed
48,2024,10.0,150,150,1.0,0,0.0,30.2424,144.0937,411.5003,,,0.3933,0.6,0.7733,0.9,False,False
48,2025,7.0,2887,2619,0.9072,268,0.0928,78.2711,457.0079,377.4448,4232.9839,6226.7274,0.3083,0.4396,0.5601,0.7613,False,False
48,2025,8.0,3610,3299,0.9139,311,0.0861,64.6678,336.365,343.0628,5194.6361,7126.1189,0.3271,0.4784,0.5978,0.7767,False,False
48,2025,10.0,188,179,0.9521,9,0.0479,69.5222,243.6886,298.6203,3413.9717,6587.0153,0.2979,0.4947,0.6596,0.8457,False,False
49,2021,6.0,29,11,0.3793,18,0.6207,28416.9047,32839.6481,24562.4429,38831.0825,39024.3971,0.0,0.0,0.0,0.0,True,True
49,2021,8.0,20,8,0.4,12,0.6,596.4186,2758.5821,2884.8778,39011.1822,39089.9381,0.15,0.15,0.15,0.2,True,True
49,2021,9.0,10051,9945,0.9895,106,0.0105,143.7569,909.1431,1306.3359,38950.2482,39057.4819,0.2845,0.4038,0.5202,0.714,False,False
49,2021,21.0,2000,1946,0.973,54,0.027,164.8819,1387.2404,2112.7793,38993.2032,39179.8061,0.2865,0.3935,0.4905,0.6765,False,False
49,2021,34.0,7382,7382,1.0,0,0.0,150.9418,857.5465,1046.5526,,,0.275,0.3885,0.5158,0.7348,False,False
49,2022,6.0,174,163,0.9368,11,0.0632,3428.0489,7881.3365,5428.1981,33590.4197,34315.0806,0.0977,0.1494,0.1724,0.2759,False,False
49,2022,8.0,85,79,0.9294,6,0.0706,1346.6144,4196.8733,3130.5214,29515.4826,31407.6837,0.2118,0.2588,0.2706,0.3529,False,False
49,2022,9.0,9738,9634,0.9893,104,0.0107,176.1501,936.1698,1235.9866,30013.3196,32228.2151,0.2703,0.3818,0.488,0.7071,False,False
49,2022,21.0,1995,1959,0.982,36,0.018,341.2683,1699.3649,2159.257,30453.1653,32075.141,0.2301,0.3103,0.397,0.612,False,False
49,2022,34.0,4985,4985,1.0,0,0.0,162.0689,597.6997,473.4187,,,0.2654,0.393,0.5107,0.7793,False,False
49,2023,6.0,892,879,0.9854,13,0.0146,141.2367,695.3392,916.7675,24373.4747,26094.2786,0.2814,0.4137,0.5135,0.7455,False,False
49,2023,8.0,495,487,0.9838,8,0.0162,133.1886,812.0085,1738.4008,22571.9233,23148.0661,0.2869,0.4222,0.5293,0.7253,False,False
49,2023,9.0,11457,11302,0.9865,155,0.0135,119.2233,461.014,922.0797,21763.9733,24272.0701,0.2904,0.4224,0.5516,0.8081,False,False
49,2023,21.0,3879,3832,0.9879,47,0.0121,124.3161,464.4922,807.5837,22041.6392,24573.1874,0.2454,0.4068,0.5486,0.8335,False,False
49,2024,6.0,961,934,0.9719,27,0.0281,85.0246,427.123,553.738,12962.3592,16160.6276,0.3278,0.4662,0.5817,0.8106,False,False
49,2024,8.0,466,450,0.9657,16,0.0343,73.1267,331.8247,694.2914,13042.3438,14731.1363,0.3369,0.4721,0.6073,0.8219,False,False
49,2024,9.0,11431,11172,0.9773,259,0.0227,88.1311,336.7019,543.4045,13783.6356,15396.7111,0.2926,0.4595,0.6153,0.8274,False,False
49,2024,21.0,3913,3804,0.9721,109,0.0279,94.0856,361.5676,532.075,14069.1753,14978.0467,0.2921,0.4434,0.5962,0.8275,False,False
49,2025,6.0,1302,1224,0.9401,78,0.0599,23.5978,168.9089,292.9656,4805.9249,6858.7602,0.4754,0.6037,0.7035,0.8464,False,False
49,2025,8.0,515,469,0.9107,46,0.0893,45.5872,339.2597,308.7679,4126.9157,6015.4404,0.3786,0.5049,0.6,0.7825,False,False
49,2025,9.0,11874,11011,0.9273,863,0.0727,74.5208,447.8244,391.0777,4398.445,6204.976,0.3027,0.4565,0.5781,0.7605,False,False
49,2025,21.0,4190,3902,0.9313,288,0.0687,84.7557,498.5072,473.097,4258.0993,6739.2726,0.3017,0.4484,0.5558,0.763,False,False
50,2021,8.0,1074,1059,0.986,15,0.014,114.9411,934.6661,1417.4338,38911.6172,39116.2732,0.3194,0.4581,0.5345,0.7132,False,False
50,2021,9.0,1470,1456,0.9905,14,0.0095,142.2636,865.8328,1182.2029,38915.1865,39037.1153,0.3007,0.4129,0.5259,0.7286,False,False
50,2021,10.0,3,3,1.0,0,0.0,73.1389,791.0829,542.2641,,,0.0,0.3333,0.6667,0.6667,True,True
50,2022,8.0,1135,1123,0.9894,12,0.0106,208.42,1178.5264,1479.9837,30624.5235,31828.2151,0.3216,0.407,0.4767,0.6837,False,False
50,2022,9.0,1462,1448,0.9904,14,0.0096,171.9501,837.6825,962.7102,30127.9532,31746.7966,0.2565,0.3721,0.4877,0.7175,False,False
50,2022,10.0,13,13,1.0,0,0.0,311.6558,595.8425,1077.2527,,,0.1538,0.1538,0.3077,0.7692,True,True
50,2023,7.0,6,6,1.0,0,0.0,301.9179,488.3456,306.0177,,,0.1667,0.3333,0.5,1.0,True,True
50,2023,8.0,1152,1132,0.9826,20,0.0174,73.9857,427.0947,828.6615,22521.811,25542.2985,0.342,0.4835,0.6198,0.8038,False,False
50,2023,9.0,1621,1594,0.9833,27,0.0167,82.9817,414.9276,742.3073,21812.7089,25112.8165,0.3689,0.4775,0.5959,0.8236,False,False
50,2023,10.0,6,5,0.8333,1,0.1667,65.5458,125.7178,185.7083,17824.7917,17824.7917,0.1667,0.5,0.6667,0.8333,True,True
50,2024,7.0,2,2,1.0,0,0.0,108.9839,140.7819,108.9839,,,0.0,0.5,0.5,1.0,True,True
50,2024,8.0,1214,1193,0.9827,21,0.0173,94.4117,410.3703,751.2999,14293.4586,15335.6936,0.2965,0.4448,0.589,0.8213,False,False
50,2024,9.0,1811,1759,0.9713,52,0.0287,45.3631,265.5039,491.1062,11590.3985,14102.9767,0.4296,0.5467,0.6604,0.8443,False,False
50,2024,10.0,5,5,1.0,0,0.0,19.49,857.2322,715.4979,,,0.6,0.6,0.6,0.6,True,True
50,2025,7.0,3,3,1.0,0,0.0,957.3053,1749.5696,1216.2385,,,0.0,0.0,0.3333,0.3333,True,True
50,2025,8.0,1499,1365,0.9106,134,0.0894,72.8106,386.9269,396.5267,6490.4369,7921.2038,0.3122,0.453,0.5664,0.7552,False,False
50,2025,9.0,1660,1512,0.9108,148,0.0892,82.5867,448.9045,396.1711,4486.3871,5717.2251,0.3139,0.441,0.5633,0.7416,False,False
50,2025,10.0,5,5,1.0,0,0.0,292.4067,428.46,775.2702,,,0.2,0.2,0.4,0.8,True,True
51,2021,7.0,3039,3005,0.9888,34,0.0112,103.7919,875.7786,1135.9323,38839.3389,38999.7584,0.3159,0.4469,0.5581,0.7249,False,False
51,2021,8.0,107,107,1.0,0,0.0,30.1006,379.7907,631.9355,,,0.486,0.5794,0.6729,0.8692,False,False
51,2021,10.0,2938,2920,0.9939,18,0.0061,102.671,741.8488,1079.4428,38967.3949,39297.9441,0.3108,0.4547,0.5585,0.743,False,False
51,2022,7.0,2813,2775,0.9865,38,0.0135,168.83,992.0251,1130.9635,29221.8464,30098.5313,0.2606,0.3971,0.492,0.6978,False,False
51,2022,8.0,132,132,1.0,0,0.0,16.8194,266.8599,391.6069,,,0.5455,0.6136,0.7045,0.8409,False,False
51,2022,10.0,2816,2792,0.9915,24,0.0085,128.8888,718.5685,881.6561,30313.384,33685.8073,0.2745,0.4237,0.5398,0.7436,False,False
51,2023,7.0,3603,3554,0.9864,49,0.0136,89.309,459.9585,552.0939,21691.9825,24547.7986,0.322,0.4743,0.5856,0.8229,False,False
51,2023,8.0,68,68,1.0,0,0.0,71.385,272.1217,214.5867,,,0.3824,0.5147,0.6324,0.9118,False,False
51,2023,10.0,2184,2154,0.9863,30,0.0137,65.2304,335.6092,539.7785,22069.5062,24466.9576,0.3416,0.5165,0.6424,0.8553,False,False
51,2024,7.0,4270,4188,0.9808,82,0.0192,70.4697,317.2912,482.8684,12107.7165,15160.8026,0.3766,0.4963,0.6185,0.8504,False,False
51,2024,8.0,78,76,0.9744,2,0.0256,19.1321,112.2869,191.8969,16703.801,16864.6247,0.5256,0.6667,0.7949,0.9359,False,False
51,2024,10.0,2567,2480,0.9661,87,0.0339,69.9949,315.9246,614.2799,12107.8297,14368.986,0.3136,0.4889,0.6241,0.8231,False,False
51,2025,7.0,4498,4284,0.9524,214,0.0476,92.7161,410.4579,344.7692,4872.9308,6591.8894,0.3112,0.4402,0.5691,0.8186,False,False
51,2025,8.0,66,65,0.9848,1,0.0152,25.5611,192.0622,226.1541,467.1683,467.1683,0.4697,0.6061,0.7121,0.8788,False,False
51,2025,10.0,2986,2793,0.9354,193,0.0646,44.7978,215.4747,334.7398,4262.2189,6722.2039,0.3513,0.5469,0.6725,0.8222,False,False
52,2021,10.0,6174,6066,0.9825,108,0.0175,178.8301,1178.5877,1571.6378,38986.6504,40857.0526,0.2475,0.3673,0.4843,0.6782,False,False
52,2022,9.0,1,1,1.0,0,0.0,24841.5103,24841.5103,24841.5103,,,0.0,0.0,0.0,0.0,True,True
52,2022,10.0,6189,6086,0.9834,103,0.0166,283.7106,1220.0558,1462.8103,33611.4303,34114.6204,0.2356,0.3467,0.4312,0.6529,False,False
52,2023,10.0,6973,6812,0.9769,161,0.0231,87.6599,462.2699,1058.6288,21657.8019,24990.2072,0.3215,0.4675,0.5901,0.8078,False,False
52,2024,10.0,7285,6364,0.8736,921,0.1264,96.4388,407.8991,679.1384,11145.9639,12151.3528,0.2612,0.3999,0.5253,0.7358,False,False
52,2025,10.0,6729,6258,0.93,471,0.07,67.0689,346.8019,378.0742,3732.5647,5727.4401,0.3272,0.4836,0.6166,0.7891,False,False
53,2021,9.0,4943,4858,0.9828,85,0.0172,156.4679,900.7953,1521.7934,38962.2147,39102.3678,0.2539,0.3731,0.5052,0.7176,False,False
53,2021,21.0,180,116,0.6444,64,0.3556,14544.6643,28827.5838,19299.4444,38841.4154,38990.831,0.0,0.0,0.0,0.0,False,False
53,2021,34.0,8720,8720,1.0,0,0.0,170.0564,982.7651,934.9083,,,0.2864,0.3868,0.4975,0.7141,False,False
53,2022,9.0,4921,4859,0.9874,62,0.0126,213.1967,1201.0486,1592.3147,28857.4571,31343.4906,0.2369,0.3489,0.4607,0.6795,False,False
53,2022,21.0,839,806,0.9607,33,0.0393,2402.9718,7021.4422,4786.4993,30087.5603,31456.0078,0.0894,0.1323,0.1859,0.2789,False,False
53,2022,34.0,5964,5964,1.0,0,0.0,154.8629,621.016,496.6752,,,0.2812,0.4093,0.5131,0.774,False,False
53,2023,9.0,6650,6529,0.9818,121,0.0182,143.6469,478.9628,733.7173,21729.8444,23915.9422,0.2457,0.3826,0.5235,0.8039,False,False
53,2023,21.0,4599,4545,0.9883,54,0.0117,136.1472,479.8278,740.666,21819.8951,23561.9967,0.2509,0.3912,0.5412,0.8252,False,False
53,2024,9.0,7152,6993,0.9778,159,0.0222,84.9397,332.5808,566.5369,13384.0303,15262.1733,0.2897,0.4681,0.6247,0.8333,False,False
53,2024,21.0,4820,4680,0.971,140,0.029,101.2892,383.5056,527.4298,13073.2596,15350.2526,0.272,0.4268,0.5811,0.8239,False,False
53,2024,,5,4,0.8,1,0.2,193.4157,2894.9098,2770.9172,10789.3878,10789.3878,0.2,0.2,0.4,0.6,True,True
53,2025,9.0,7848,7318,0.9325,530,0.0675,75.55,443.2999,410.8372,4603.8822,6249.0417,0.3096,0.4559,0.5789,0.7775,False,False
53,2025,21.0,4933,4639,0.9404,294,0.0596,110.0311,502.3667,457.132,4722.6838,7422.7451,0.2743,0.4144,0.5388,0.7835,False,False
54,2021,9.0,1169,1165,0.9966,4,0.0034,100.4217,592.2458,772.5331,39488.6679,41317.0802,0.3422,0.4662,0.5706,0.7819,False,False
54,2021,10.0,5,4,0.8,1,0.2,32986.4611,34787.6566,29717.9875,35366.5631,35366.5631,0.0,0.0,0.0,0.0,True,True
54,2021,,1,1,1.0,0,0.0,122.0975,122.0975,122.0975,,,0.0,0.0,1.0,1.0,True,True
54,2022,9.0,1090,1084,0.9945,6,0.0055,101.6958,548.6674,625.9885,30715.7142,31290.9278,0.3771,0.4734,0.545,0.7771,False,False
54,2022,10.0,132,124,0.9394,8,0.0606,1652.0401,4204.5749,3914.9093,30356.9622,30975.4466,0.1818,0.2652,0.303,0.3636,False,False
54,2022,,2,2,1.0,0,0.0,19.0943,19.3631,19.0943,,,1.0,1.0,1.0,1.0,True,True
54,2023,9.0,500,491,0.982,9,0.018,92.9344,427.7128,827.564,22785.3333,24366.4569,0.328,0.46,0.594,0.798,False,False
54,2023,10.0,743,735,0.9892,8,0.0108,46.83,337.0201,461.7541,20841.5335,24988.9281,0.3903,0.5384,0.6514,0.8506,False,False
54,2023,,1,1,1.0,0,0.0,0.5567,0.5567,0.5567,,,1.0,1.0,1.0,1.0,True,True
54,2024,9.0,450,439,0.9756,11,0.0244,43.9667,279.2224,526.563,15320.3183,15710.4099,0.4156,0.5511,0.6556,0.8222,False,False
54,2024,10.0,1100,1078,0.98,22,0.02,24.5462,193.7691,411.413,14289.1432,14580.8179,0.4836,0.6091,0.7127,0.8782,False,False
54,2025,9.0,443,412,0.93,31,0.07,60.6596,522.7509,469.4795,4935.3081,6587.5197,0.3183,0.4989,0.5756,0.7404,False,False
54,2025,10.0,802,766,0.9551,36,0.0449,55.9622,459.9365,452.5878,2339.6179,5198.8908,0.3516,0.5075,0.6135,0.7743,False,False
54,2025,,1,1,1.0,0,0.0,310.0222,310.0222,310.0222,,,0.0,0.0,0.0,1.0,True,True
55,2021,10.0,2783,2749,0.9878,34,0.0122,168.2378,1224.0356,1449.9379,38990.4053,40857.5242,0.2637,0.3859,0.493,0.6834,False,False
55,2022,10.0,2624,2552,0.9726,72,0.0274,164.6001,1310.7761,1561.1816,30591.9351,34112.5189,0.2706,0.4051,0.4924,0.6509,False,False
55,2023,10.0,3034,2982,0.9829,52,0.0171,89.3176,444.8026,805.9947,21007.1626,22793.4297,0.3161,0.4674,0.6002,0.8256,False,False
55,2024,10.0,3472,3328,0.9585,144,0.0415,63.9047,299.5057,547.319,12143.3786,14653.9616,0.3488,0.5049,0.6463,0.8272,False,False
55,2025,10.0,3256,2992,0.9189,264,0.0811,72.5029,359.4132,430.2372,4035.9635,6138.7281,0.3044,0.4585,0.5897,0.7789,False,False
56,2021,13.0,1695,1630,0.9617,65,0.0383,207.2986,793.2073,1359.5681,38915.1939,39029.0936,0.226,0.341,0.4555,0.7044,False,False
56,2021,14.0,3071,3063,0.9974,8,0.0026,108.3781,675.6126,938.7094,38950.0801,39005.8782,0.3181,0.4546,0.5552,0.7519,False,False
56,2021,22.0,2448,2422,0.9894,26,0.0106,113.1462,716.8513,1315.8038,38975.1181,39007.9176,0.3096,0.4453,0.5388,0.7431,False,False
56,2021,23.0,4749,4668,0.9829,81,0.0171,211.9083,1050.1445,1478.255,38964.1256,39033.8353,0.2426,0.3704,0.4626,0.6949,False,False
56,2022,13.0,2046,1997,0.9761,49,0.0239,332.2422,1055.2381,1862.3048,31404.9772,33601.6217,0.1637,0.2791,0.3988,0.6857,False,False
56,2022,14.0,2731,2728,0.9989,3,0.0011,77.0633,407.6677,374.9856,28971.5867,30558.8201,0.3486,0.4874,0.6001,0.8323,False,False
56,2022,22.0,2331,2316,0.9936,15,0.0064,112.6844,741.131,1234.3047,31068.8233,32050.9996,0.3115,0.4402,0.5526,0.743,False,False
56,2022,23.0,4760,4727,0.9931,33,0.0069,170.9614,765.874,1434.8324,30181.5978,31598.5522,0.2468,0.3775,0.4922,0.7389,False,False
56,2023,13.0,4255,4212,0.9899,43,0.0101,114.8457,498.0222,671.6234,21835.9819,23336.5428,0.3029,0.4306,0.5622,0.8362,False,False
56,2023,14.0,278,275,0.9892,3,0.0108,76.0906,357.8221,500.9411,23643.2103,24872.3696,0.3633,0.482,0.6043,0.8849,False,False
56,2023,22.0,2206,2183,0.9896,23,0.0104,90.8483,451.2815,744.8579,21187.9864,25530.2642,0.3441,0.4751,0.5839,0.8314,False,False
56,2023,23.0,5711,5623,0.9846,88,0.0154,74.4275,408.9872,696.5888,21367.5822,23482.7075,0.3574,0.4852,0.6088,0.8503,False,False
56,2024,13.0,3878,3769,0.9719,109,0.0281,96.6789,333.5428,656.4917,12688.6239,15417.6008,0.2615,0.4368,0.5694,0.8252,False,False
56,2024,14.0,262,256,0.9771,6,0.0229,70.0467,280.8083,552.0641,14142.2218,15444.2672,0.3435,0.5153,0.6489,0.8435,False,False
56,2024,22.0,2590,2546,0.983,44,0.017,37.7856,209.5823,384.1826,14251.9738,15320.2398,0.4405,0.5903,0.7093,0.8873,False,False
56,2024,23.0,6212,6066,0.9765,146,0.0235,50.5668,229.3799,488.0676,13837.3376,15757.7776,0.3703,0.5385,0.6729,0.8807,False,False
56,2025,13.0,4950,4696,0.9487,254,0.0513,20.9742,186.9828,271.8226,3997.574,5700.0867,0.5006,0.603,0.7022,0.8471,False,False
56,2025,14.0,349,328,0.9398,21,0.0602,24.8675,164.8978,319.6083,6992.5453,7594.57,0.4613,0.6017,0.7049,0.8252,False,False
56,2025,22.0,2243,2069,0.9224,174,0.0776,58.2003,328.7514,346.6382,4211.1036,5545.046,0.3598,0.5002,0.6121,0.7896,False,False
56,2025,23.0,7288,6891,0.9455,397,0.0545,23.3781,161.4629,259.3073,4233.5617,5770.9814,0.4804,0.6098,0.7151,0.8493,False,False
57,2021,14.0,5202,5160,0.9919,42,0.0081,46.2314,332.3314,765.9663,38525.5143,38932.8614,0.3979,0.5604,0.6517,0.8464,False,False
57,2021,23.0,804,792,0.9851,12,0.0149,69.1,502.9288,898.184,38802.479,38973.5988,0.3595,0.5012,0.6219,0.8197,False,False
57,2022,14.0,5836,5802,0.9942,34,0.0058,49.4681,390.6343,876.3387,30693.6671,32609.7847,0.378,0.5423,0.622,0.8199,False,False
57,2022,23.0,842,837,0.9941,5,0.0059,38.4136,280.8939,469.6625,29793.8656,30248.8272,0.4371,0.595,0.6948,0.8468,False,False
57,2023,14.0,5201,5140,0.9883,61,0.0117,40.1964,277.1741,504.2205,20554.0053,22212.4456,0.4357,0.5726,0.6708,0.8806,False,False
57,2023,23.0,801,793,0.99,8,0.01,24.335,167.1422,475.0428,19777.2351,20139.6186,0.4881,0.6355,0.7441,0.9089,False,False
57,2024,14.0,5521,5421,0.9819,100,0.0181,40.2819,231.1189,352.2361,13891.0744,15017.9093,0.4135,0.5876,0.6905,0.8884,False,False
57,2024,23.0,981,959,0.9776,22,0.0224,24.935,115.7589,319.5182,14678.6539,15893.6542,0.472,0.6595,0.7717,0.897,False,False
57,2025,14.0,6322,6142,0.9715,180,0.0285,21.4024,98.9793,200.981,3827.4549,5864.9503,0.5207,0.6787,0.7986,0.8988,False,False
57,2025,23.0,852,824,0.9671,28,0.0329,25.0551,96.1347,241.0047,3897.5849,6383.8123,0.4589,0.6749,0.7899,0.8744,False,False
58,2021,12.0,4863,4792,0.9854,71,0.0146,42.1511,382.1951,1008.7061,38861.2597,38986.7528,0.4271,0.5739,0.6605,0.7968,False,False
58,2021,14.0,2731,2730,0.9996,1,0.0004,20.6074,118.3424,490.9113,39760.3853,39760.3853,0.5643,0.7012,0.7759,0.8803,False,False
58,2021,15.0,5038,5034,0.9992,4,0.0008,70.2192,540.6469,762.5694,38778.4768,39610.0274,0.3424,0.5046,0.628,0.7993,False,False
58,2022,12.0,5874,5832,0.9928,42,0.0072,96.5447,1194.9312,2026.7564,30497.7122,31757.1949,0.3378,0.4614,0.5528,0.6951,False,False
58,2022,14.0,2883,2879,0.9986,4,0.0014,22.1497,169.1301,306.4669,28647.6958,29021.0417,0.5172,0.6757,0.7475,0.8776,False,False
58,2022,15.0,3723,3719,0.9989,4,0.0011,71.8025,354.1317,460.6745,31269.6007,31684.5494,0.343,0.5004,0.6379,0.8321,False,False
58,2023,12.0,9414,9197,0.9769,217,0.0231,39.4761,258.9269,498.0586,25731.965,26096.4742,0.4305,0.5734,0.6844,0.8596,False,False
58,2023,14.0,932,928,0.9957,4,0.0043,21.2836,68.1865,323.2672,20458.4819,21440.0964,0.5622,0.7725,0.8594,0.927,False,False
58,2023,15.0,1020,1012,0.9922,8,0.0078,46.7224,264.178,524.075,22752.1522,23322.7564,0.4167,0.5559,0.6716,0.8941,False,False
58,2024,12.0,11140,10925,0.9807,215,0.0193,26.6267,166.5958,367.8597,14502.4619,15497.8135,0.4715,0.6294,0.7377,0.8925,False,False
58,2024,14.0,809,800,0.9889,9,0.0111,18.2094,43.976,230.5291,14943.8533,15270.8094,0.6428,0.8171,0.8949,0.9419,False,False
58,2024,15.0,1477,1463,0.9905,14,0.0095,37.7147,245.5419,453.2182,14530.205,15521.5212,0.4475,0.5836,0.6926,0.8578,False,False
58,2025,12.0,10712,10208,0.9529,504,0.0471,26.9608,163.3293,254.1732,3729.8262,5440.3585,0.4471,0.6201,0.7217,0.8533,False,False
58,2025,14.0,834,813,0.9748,21,0.0252,13.7833,46.4631,182.6502,4838.7136,6580.6225,0.6295,0.7818,0.8609,0.9197,False,False
58,2025,15.0,1405,1318,0.9381,87,0.0619,25.4989,129.7887,250.7287,3732.2267,4604.725,0.4491,0.6256,0.7381,0.852,False,False
59,2021,11.0,162,145,0.8951,17,0.1049,16.9936,72.0964,2660.7667,39015.4842,39949.5903,0.5432,0.6667,0.7099,0.7531,False,False
59,2021,12.0,6386,6334,0.9919,52,0.0081,22.5374,266.961,966.6779,38980.7139,39074.1665,0.5144,0.655,0.7152,0.8158,False,False
59,2021,25.0,804,804,1.0,0,0.0,22.0646,222.4649,606.0174,,,0.51,0.6654,0.7388,0.8358,False,False
59,2022,11.0,404,392,0.9703,12,0.0297,228.1078,7385.5147,3360.4835,31360.596,33506.2304,0.3317,0.4233,0.4678,0.5421,False,False
59,2022,12.0,5411,5385,0.9952,26,0.0048,41.1889,368.0225,965.8612,29659.8742,32095.7823,0.4297,0.5825,0.6696,0.8004,False,False
59,2022,25.0,719,719,1.0,0,0.0,27.4192,144.1046,258.0525,,,0.4743,0.6537,0.7677,0.9082,False,False
59,2023,11.0,1411,1383,0.9802,28,0.0198,54.2017,509.9592,1154.5538,20447.1436,21468.023,0.3692,0.5287,0.6166,0.7739,False,False
59,2023,12.0,5140,5048,0.9821,92,0.0179,24.2206,211.816,611.8845,21187.9828,23033.0919,0.4897,0.6288,0.7142,0.8572,False,False
59,2024,11.0,1339,1274,0.9515,65,0.0485,43.2775,256.3377,540.2304,12939.3492,14770.5672,0.4003,0.5586,0.6497,0.826,False,False
59,2024,12.0,4837,4660,0.9634,177,0.0366,35.3197,178.0545,504.6596,13477.0886,16138.8958,0.4399,0.601,0.7172,0.8528,False,False
59,2025,11.0,1596,1531,0.9593,65,0.0407,21.0297,136.1832,212.8482,3758.8769,5773.4342,0.5107,0.656,0.7513,0.8766,False,False
59,2025,12.0,5476,5192,0.9481,284,0.0519,18.4836,95.4217,233.9318,4462.6542,6426.5847,0.5436,0.6824,0.7591,0.8556,False,False
60,2021,11.0,10131,9985,0.9856,146,0.0144,84.7508,547.325,1237.9387,38983.6158,39284.1594,0.314,0.4688,0.5813,0.7733,False,False
60,2022,11.0,9463,9380,0.9912,83,0.0088,89.2476,510.2806,1119.7328,29979.4186,32271.005,0.3057,0.4657,0.5803,0.7768,False,False
60,2023,11.0,11089,10739,0.9684,350,0.0316,66.2594,456.789,1042.0139,19158.5093,21163.0533,0.3613,0.5049,0.6078,0.7957,False,False
60,2024,11.0,11227,10826,0.9643,401,0.0357,40.3503,221.6792,399.0184,13978.1056,15362.4947,0.4156,0.5723,0.6792,0.8561,False,False
60,2025,11.0,12091,11467,0.9484,624,0.0516,28.7708,159.7157,263.3713,3742.1169,5865.6758,0.4353,0.5983,0.7212,0.8468,False,False
61,2021,3.0,358,357,0.9972,1,0.0028,71.6392,408.3814,697.9389,39077.1669,39077.1669,0.3715,0.5,0.6229,0.8128,False,False
61,2021,11.0,2417,2408,0.9963,9,0.0037,73.1075,590.096,1105.5966,38748.0647,39039.5625,0.3438,0.4936,0.6053,0.7774,False,False
61,2021,12.0,538,537,0.9981,1,0.0019,32.4914,188.7483,558.6142,41578.8375,41578.8375,0.448,0.645,0.7416,0.8587,False,False
61,2021,15.0,4299,4270,0.9933,29,0.0067,47.3504,422.8315,817.3545,38985.7317,39073.0572,0.4143,0.545,0.6492,0.81,False,False
61,2021,16.0,2201,2176,0.9886,25,0.0114,143.5301,866.8983,1104.361,38800.3933,39072.2372,0.3489,0.443,0.5093,0.7229,False,False
61,2021,20.0,5518,5493,0.9955,25,0.0045,34.4853,486.0258,772.1078,38955.7097,39081.3569,0.4618,0.5565,0.6325,0.7876,False,False
61,2022,3.0,236,236,1.0,0,0.0,122.2556,477.8709,398.5908,,,0.2754,0.4195,0.5424,0.8559,False,False
61,2022,11.0,2161,2155,0.9972,6,0.0028,71.2911,379.4685,618.218,31130.9314,31393.9692,0.3369,0.5002,0.6201,0.8297,False,False
61,2022,12.0,664,663,0.9985,1,0.0015,41.8064,356.3468,653.1755,28742.0111,28742.0111,0.4187,0.5858,0.6581,0.8223,False,False
61,2022,15.0,4235,4208,0.9936,27,0.0064,94.5737,834.6628,1309.8253,29905.3128,32436.5321,0.3551,0.4579,0.5629,0.7325,False,False
61,2022,16.0,2285,2273,0.9947,12,0.0053,236.4003,1019.6947,1217.6017,30480.6919,31608.761,0.2761,0.3851,0.4534,0.6818,False,False
61,2022,20.0,4350,4325,0.9943,25,0.0057,120.0522,675.3511,834.42,29963.7103,33468.8506,0.3175,0.4418,0.5393,0.7538,False,False
61,2023,3.0,15,15,1.0,0,0.0,71.1728,131.9717,164.9616,,,0.2,0.5333,0.8,0.9333,True,True
61,2023,11.0,1108,1092,0.9856,16,0.0144,48.9235,290.8053,528.1018,21361.8211,23734.7454,0.3809,0.5478,0.6498,0.861,False,False
61,2023,12.0,679,673,0.9912,6,0.0088,23.4989,142.3283,356.1106,23340.1164,23772.5159,0.4978,0.6465,0.7688,0.9116,False,False
61,2023,15.0,5628,5585,0.9924,43,0.0076,40.3833,311.0131,515.7122,21011.9661,23447.6956,0.444,0.5657,0.6663,0.879,False,False
61,2023,16.0,3529,3497,0.9909,32,0.0091,93.7244,433.3336,539.9953,21392.1339,22812.927,0.3508,0.4701,0.5803,0.8444,False,False
61,2023,20.0,4215,4185,0.9929,30,0.0071,37.5364,341.2614,516.4471,20934.1944,22972.5857,0.4275,0.5756,0.666,0.8501,False,False
61,2024,3.0,16,16,1.0,0,0.0,143.4214,444.3276,330.6154,,,0.125,0.4375,0.5,0.875,True,True
61,2024,11.0,1325,1292,0.9751,33,0.0249,46.5601,193.2244,376.4454,13757.8781,15252.8233,0.394,0.5547,0.6853,0.8823,False,False
61,2024,12.0,696,688,0.9885,8,0.0115,22.6844,133.5491,284.0399,11735.2638,13926.1162,0.5086,0.6509,0.7658,0.9152,False,False
61,2024,15.0,6501,6393,0.9834,108,0.0166,68.7311,313.7642,476.5142,12626.5174,14199.3328,0.3755,0.5035,0.6321,0.844,False,False
61,2024,16.0,3794,3734,0.9842,60,0.0158,87.2947,339.5191,493.5185,13514.9275,15653.8611,0.3477,0.4713,0.606,0.8506,False,False
61,2024,20.0,4243,4162,0.9809,81,0.0191,47.4169,340.0675,528.1939,12581.0833,14648.2892,0.3106,0.5322,0.6359,0.8258,False,False
61,2025,3.0,7,6,0.8571,1,0.1429,20.8776,26.8747,41.4765,82.2489,82.2489,0.5714,0.7143,0.7143,0.8571,True,True
61,2025,11.0,1356,1283,0.9462,73,0.0538,29.1444,174.7671,244.1156,4884.5903,6516.3242,0.4196,0.5951,0.7043,0.8577,False,False
